llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10020274,"Hodgkin's disease, lymphocytic depletion, involving intrapelvic lymph nodes",10020206,,,,,201.76,,Y,
10020275,"Hodgkin's disease, lymphocytic depletion, involving intrathoracic lymph nodes",10020206,,,,,201.72,,Y,
10020276,"Hodgkin's disease, lymphocytic depletion, involving lymph nodes of axilla and upper limb.",10020206,,,,,201.74,,N,
10020277,"Hodgkin's disease, lymphocytic depletion, involving lymph nodes of head, face, and neck.",10020206,,,,,201.71,,N,
10020278,"Hodgkin's disease, lymphocytic depletion, involving lymph nodes of inguinal region and lower limb",10020206,,,,,201.75,,N,
10020279,"Hodgkin's disease, lymphocytic depletion, involving lymph nodes of multiple sites",10020217,,,,,201.78,,N,
10020280,"Hodgkin's disease, lymphocytic depletion, involving spleen",10020217,,,,,201.77,,Y,
10020281,"Hodgkin's disease, lymphocytic-histiocytic predominance",10020231,,,,201.4,201.4,,Y,
10020282,"Hodgkin's disease, lymphocytic-histiocytic predominance inv axillary lymph ns",10020206,,,,,201.44,,Y,
10020283,"Hodgkin's disease, lymphocytic-histiocytic predominance inv head/neck lymph ns",10020206,,,,,201.41,,N,
10020284,"Hodgkin's disease, lymphocytic-histiocytic predominance inv inguinal lymph ns",10020206,,,,,201.45,,Y,
10020285,"Hodgkin's disease, lymphocytic-histiocytic predominance involving intra-abdominal lymph nodes.",10020206,,,,,201.43,,N,
10020286,"Hodgkin's disease, lymphocytic-histiocytic predominance involving intrapelvic lymph nodes.",10020206,,,,,201.46,,N,
10020287,"Hodgkin's disease, lymphocytic-histiocytic predominance involving intrathoracic lymph nodes",10020206,,,,,201.42,,N,
10020288,"Hodgkin's disease, lymphocytic-histiocytic predominance involving lymph nodes of multiple sites.",10020229,,,,,201.48,,N,
10020289,"Hodgkin's disease, lymphocytic-histiocytic predominance involving spleen",10020229,,,,,201.47,,Y,
10020290,"Hodgkin's disease, mixed cellularity",10020242,,,,201.6,201.6,,Y,
10020291,"Hodgkin's disease, mixed cellularity, involving intra-abdominal lymph nodes",10020206,,,,,201.63,,Y,
10020292,"Hodgkin's disease, mixed cellularity, involving intrapelvic lymph nodes",10020206,,,,,201.66,,Y,
10020293,"Hodgkin's disease, mixed cellularity, involving intrathoracic lymph nodes",10020206,,,,,201.62,,Y,
10020294,"Hodgkin's disease, mixed cellularity, involving lymph nodes of axilla and upper limb.",10020206,,,,,201.64,,N,
10020295,"Hodgkin's disease, mixed cellularity, involving lymph nodes of head, face, and neck.",10020206,,,,,201.61,,N,
10020296,"Hodgkin's disease, mixed cellularity, involving lymph nodes of inguinal region and lower limb.",10020206,,,,,201.65,,N,
10020297,"Hodgkin's disease, mixed cellularity, involving lymph nodes of multiple sites",10020240,,,,,201.68,,Y,
10020298,"Hodgkin's disease, mixed cellularity, involving spleen",10020240,,,,,201.67,,Y,
10020299,"Hodgkin's disease, nodular sclerosis",10020254,,,,201.5,201.5,,Y,
10020300,"Hodgkin's disease, nodular sclerosis, involving intra-abdominal lymph nodes",10020206,,,,,201.53,,Y,
10020301,"Hodgkin's disease, nodular sclerosis, involving intrapelvic lymph nodes",10020206,,,,,201.56,,Y,
10020302,"Hodgkin's disease, nodular sclerosis, involving intrathoracic lymph nodes",10020206,,,,,201.52,,Y,
10020303,"Hodgkin's disease, nodular sclerosis, involving lymph nodes of axilla and upper limb.",10020206,,,,,201.54,,N,
10020304,"Hodgkin's disease, nodular sclerosis, involving lymph nodes of head, face, and neck.",10020206,,,,,201.51,,N,
10020305,"Hodgkin's disease, nodular sclerosis, involving lymph nodes of inguinal region and lower limb.",10020206,,,,,201.55,,N,
10020306,"Hodgkin's disease, nodular sclerosis, involving lymph nodes of multiple sites",10020252,,,,,201.58,,Y,
10020307,"Hodgkin's disease, nodular sclerosis, involving spleen",10020252,,,,,201.57,,Y,
10020308,"Hodgkin's disease, unspecified site, extranodal and solid organ sites",10061597,,,,,201.9,,Y,
10020309,"Hodgkin's disease, unspecified type",10020206,,,,201.9,201.9,,Y,
10020310,"Hodgkin's disease, unspecified type, involving intra-abdominal lymph nodes",10020268,,,,,201.93,,Y,
10020311,"Hodgkin's disease, unspecified type, involving intrapelvic lymph nodes",10020268,,,,,201.96,,Y,
10020312,"Hodgkin's disease, unspecified type, involving intrathoracic lymph nodes",10020268,,,,,201.92,,Y,
10020313,"Hodgkin's disease, unspecified type, involving lymph nodes of axilla and upper limb.",10020269,,,,,201.94,,N,
10020314,"Hodgkin's disease, unspecified type, involving lymph nodes of head, face, and neck.",10020269,,,,,201.91,,N,
10020315,"Hodgkin's disease, unspecified type, involving lymph nodes of inguinal region and lower limb.",10020269,,,,,201.95,,N,
10020316,"Hodgkin's disease, unspecified type, involving lymph nodes of multiple sites",10020270,,,,,201.98,,Y,
10020317,"Hodgkin's disease, unspecified type, involving spleen",10020270,,,,,201.97,,Y,
10020318,Hodgkin's granuloma,10020206,,,,201.1,201.1,,Y,
10020319,Hodgkin's granuloma involving intra-abdominal lymph nodes,10020268,,,,,201.13,,Y,
10020320,Hodgkin's granuloma involving intrapelvic lymph nodes,10020268,,,,,201.16,,Y,
10020321,Hodgkin's granuloma involving intrathoracic lymph nodes,10020268,,,,,201.12,,Y,
10020322,Hodgkin's granuloma involving lymph nodes of axilla and upper limb,10020269,,,,,201.14,,Y,
10020323,"Hodgkin's granuloma involving lymph nodes of head, face, and neck",10020269,,,,,201.11,,Y,
10020324,Hodgkin's granuloma involving lymph nodes of inguinal region and lower limb,10020269,,,,,201.15,,Y,
10020325,Hodgkin's granuloma involving lymph nodes of multiple sites,10020270,,,,,201.18,,Y,
10020326,Hodgkin's granuloma involving spleen,10020270,,,,,201.17,,Y,
10020327,"Hodgkin's granuloma, unspecified site, extranodal and solid organ sites",10061597,,,,,201.1,,N,
10020328,Hodgkin's lymphoma,10020206,,,,,,,Y,
10020329,Hodgkin's paragranuloma,10020231,,,,201,201,,Y,
10020330,Hodgkin's paragranuloma involving intra-abdominal lymph nodes,10020206,,,,,201.03,,Y,
10020331,Hodgkin's paragranuloma involving intrapelvic lymph nodes,10020206,,,,,201.06,,Y,
10020332,Hodgkin's paragranuloma involving intrathoracic lymph nodes,10020206,,,,,201.02,,Y,
10020333,Hodgkin's paragranuloma involving lymph nodes of axilla and upper limb,10020206,,,,,201.04,,Y,
10020334,"Hodgkin's paragranuloma involving lymph nodes of head, face, and neck",10020206,,,,,201.01,,Y,
10020335,Hodgkin's paragranuloma involving lymph nodes of inguinal region and lower limb.,10020206,,,,,201.05,,N,
10020336,Hodgkin's paragranuloma involving lymph nodes of multiple sites,10020229,,,,,201.08,,Y,
10020337,Hodgkin's paragranuloma involving spleen,10020229,,,,,201.07,,Y,
10020338,"Hodgkin's paragranuloma, unspecified site, extranodal and solid organ sites",10020230,,,,,201,,Y,
10020339,Hodgkin's sarcoma,10020219,,,,201.2,201.2,,Y,
10020340,Hodgkin's sarcoma involving intra-abdominal lymph nodes,10020206,,,,,201.23,,Y,
10020341,Hodgkin's sarcoma involving intrapelvic lymph nodes,10020206,,,,,201.26,,Y,
10020342,Hodgkin's sarcoma involving intrathoracic lymph nodes,10020206,,,,,201.22,,Y,
10020343,Hodgkin's sarcoma involving lymph nodes of axilla and upper limb,10020206,,,,,201.24,,Y,
10020344,"Hodgkin's sarcoma involving lymph nodes of head, face, and neck",10020206,,,,,201.21,,Y,
10020345,Hodgkin's sarcoma involving lymph nodes of inguinal region and lower limb,10020206,,,,,201.25,,Y,
10020346,Hodgkin's sarcoma involving lymph nodes of multiple sites,10020217,,,,,201.28,,Y,
10020347,Hodgkin's sarcoma involving spleen,10020217,,,,,201.27,,Y,
10020348,"Hodgkin's sarcoma, unspecified site, extranodal and solid organ sites",10020218,,,,,201.2,,Y,
10020349,Hodgkin's-like,10037127,582008,,LYMPHOMA LIKE REACT,,,,Y,91005
10020350,Hodgkins-like,10037127,,,,,,,Y,
10020351,Hollowed breast,10034204,,,,,,,Y,
10020352,Holmes-Adie pupil,10020352,,,,,,,Y,
10020353,Holmes-Adie syndrome,10020352,,,,,,,Y,
10020354,Holmgren's Skeins tests,10010055,,,,,,,Y,
10020355,Holmgren's Skeins tests abnormal,10010056,,,,,,,Y,
10020356,Holmgren's Skeins tests normal,10010059,,,,,,,Y,
10020357,Holter monitoring,10014368,,,,,,,Y,
10020358,Holter monitoring abnormal,10014369,,,,,,,Y,
10020359,Holter monitoring normal,10014370,,,,,,,Y,
10020360,Holter valve insertion,10020360,,,,,,,Y,
10020361,Homeless,10020361,,,,,,,Y,
10020362,Homeless family,10020362,,,,,,,Y,
10020363,Homeopathy,10020363,,,,,,,Y,
10020364,Homicide,10020364,,,,,,,Y,
10020365,Homocystinuria,10020365,,,,,,,Y,
10020366,Homocysteine urine absent,10020366,,,,,,,Y,
10020367,Homonymous bilateral field defects,10019456,,,,,368.46,,N,
10020368,Homonymous hemianopsia,10019456,,,,,,,Y,
10020369,Homosexual,10020375,,,,,,,Y,
10020370,Homosexual child,10020375,,,,,,,Y,
10020371,Homosexual father,10020374,,,,,,,Y,
10020372,Homosexual female,10020375,,,,,,,Y,
10020373,Homosexual male,10020375,,,,,,,Y,
10020374,Homosexual parent,10020374,,,,,,,Y,
10020375,Homosexuality,10020375,,,,302,302,,Y,
10020376,Hookworm infection,10020376,,,,,,,Y,
10020377,Hordeolum,10020377,,,,,,,Y,
10020378,Hordeolum and other deep inflammation of eyelid,10020377,,,,373.1,373.1,,N,
10020379,Hordeolum externum,10020377,,,,,373.11,,Y,
10020380,Hordeolum internum,10020377,,,,,373.12,,Y,
10020381,Hormonal imbalance,10061210,,,ENDO DIS,,,,Y,
10020383,Hormone implant,10065646,,,,,,,Y,
10020384,Hormone implant NOS,10065646,,,,,,,Y,
10020385,Hormone level altered,10061210,,202,ALTERED HORMONE LEVEL,,,,Y,
10020386,Hormone level altered NOS,10061210,,,,,,,Y,
10020387,Hormone level NOS abnormal,10061210,,,,,,,Y,
10020388,Hormone replacement therapy,10020388,,,,,,,Y,
10020389,Hormone secreting ovarian tumour,10020391,,,,,,,Y,
10020390,Hormone-secreting ovarian tumor,10020391,,,,,,,Y,
10020391,Hormone-secreting ovarian tumour,10020391,,,,,,,Y,
10020392,Horner's syndrome,10020392,1533001,,,,,,Y,2578
10020393,Horseshoe kidney,10068033,,,,,,,Y,
10020394,Horseshoe tear of retina without detachment,10038897,,,,,361.32,,Y,
10020395,Horton's arteritis,10043207,,,,,,,Y,
10020396,Horton's disease,10043207,,,,,,,Y,
10020397,Horton's headache,10059133,121003,,,,,,Y,83103
10020398,Hospital acquired infection,10029803,,,,,,,Y,
10020399,Hospitalization-associated infection,10029803,,,,,,,Y,
10020400,Hostility,10020400,,2555,HOSTILITY,,,,Y,
10020401,Hot,10016334,,,,,,,N,
10020402,Hot & sweaty,10020642,,,,,,,N,
10020403,Hot dry skin,10013786,1600001,,,,,,Y,2579
10020404,Hot feeling generalized,10016334,,,,,,,Y,84310
10020405,Hot feeling in feet,10016334,,,,,,,Y,
10020406,Hot feeling in hand,10016334,,,,,,,Y,
10020407,Hot flashes,10060800,,2557,VASODILAT,,,,Y,
10020408,Hot flushes,10060800,726001,,VASODILAT,,,,Y,843
10020409,Hot flushes aggravated,10060800,,,,,,,Y,
10020410,Hot flushes facial,10060800,,,,,,,Y,84305
10020411,Hot flushes menopausal,10027304,,,,,,,Y,
10020412,Hot flushes non-menopausal,10060800,,,,,,,Y,
10020413,Hot flushes NOS,10060800,,,,,,,Y,
10020414,Hot flushes of legs,10060800,,,,,,,Y,84303
10020415,Hot flushes of trunk,10060800,,,,,,,Y,84307
10020416,Hot flushes transient of face,10060800,,,,,,,Y,84301
10020417,"Hot flushes, menopausal",10027304,,,,,,,Y,
10020418,Hourglass stricture or stenosis of stomach,10061970,,,,537.6,537.6,,Y,
10020419,House dust mite allergy,10057631,,,,,,,Y,
10020421,HP associated GI disease,10054272,,,,,,,N,
10020422,HRT,10020388,,,,,,,Y,
10020423,HSV,10046963,,,,,,,N,
10020424,HT,10020772,,,,,,,N,
10020425,HTLV III test positive,10020188,1326003,,,,,,Y,223801
10020426,HTLV-I,10020460,,,,,,,Y,
10020427,HTLV-I-associated myelopathy,10044696,,,,,,,Y,
10020428,Human bite,10020428,,,,,,,Y,
10020429,Human ehrlichiosis,10020429,,,,,,,Y,
10020430,Human granulocytic ehrlichiosis,10020429,,,,,,,Y,
10020431,Human herpesvirus 6 infection,10020431,,,,,,,Y,
10020432,Human immunodeficiency virus infection causing lymphadenopathy,10020161,,,,,43,,N,
10020433,Human immunodeficiency virus infection causing other disorders involving the immune mechanism,10020161,,,,,43.2,,N,
10020434,Human immunodeficiency virus infection causing other specified conditions,10020161,,,,,43.3,,N,
10020435,Human immunodeficiency virus infection causing other specified infections,10020161,,,,,42.1,,N,
10020436,Human immunodeficiency virus infection causing specified acute infections,10020161,,,,,44,,N,
10020437,Human immunodeficiency virus infection causing specified disease of the central nervous system,10020161,,,,,43.1,,N,
10020438,Human immunodeficiency virus infection with specified conditions,10020161,,,,,42,,N,
10020439,Human immunodeficiency virus infection with specified infections,10020161,,,,,42,,N,
10020440,Human immunodeficiency virus infection with specified malignant neoplasms,10020161,,,,,42.2,,N,
10020441,"Human immunodeficiency virus infection, unspecified",10020161,,,,,44.9,,N,
10020442,Human immunodeficiency virus status,10020185,,,,,,,Y,
10020443,Human immunodeficiency virus syndrome,10020161,,2558,,,,,Y,
10020444,Human immunodeficiency virus type,10020161,,,,,,,N,
10020445,Human immunodeficiency virus type I infection with constitutional disease,10020166,,,,,,,Y,
10020446,Human immunodeficiency virus type I infection with neurologic disease,10020167,,,,,,,N,
10020447,Human immunodeficiency virus type I infection with other conditions,10020171,,,,,,,Y,
10020448,Human immunodeficiency virus type I infection with other specified secondary infections,10020169,,,,,,,N,
10020449,Human immunodeficiency virus type I infection with persistent generalized adenopathy,10049025,,,,,,,N,
10020450,Human immunodeficiency virus type I infection with secondary cancers,10020170,,,,,,,Y,
10020451,Human immunodeficiency virus type I infection with specific secondary infections,10020161,,,,,,,N,
10020452,"Human immunodeficiency virus, type 2 infection in conditions classified elsewhere and of unspec sit",10020161,,,,,79.53,,N,
10020453,"Human immunodeficiency virus, type 2 infection in conditions classified elsewhere and of unspec site",10020161,,,,,79.53,,N,
10020454,Human papilloma virus infection in conditions classified elsewhere and of unspecified site,10061331,,,,,79.4,,N,
10020455,Human T-cell leukaemia virus III,10020161,,,,,,,Y,
10020456,Human T-cell leukaemia virus type I myelopathy,10044696,,,,,,,Y,
10020457,Human T-cell leukemia virus type I infection,10020460,,,,,,,Y,
10020458,"Human T-cell lymphotrophic virus, type I infection in cond class elsewhere and of unspec site",10020460,,,,,79.51,,N,
10020459,"Human T-cell lymphotrophic virus, type II infection in cond class elsewhere and of unspec site",10020161,,,,,79.52,,N,
10020460,Human T-cell lymphotropic virus type I infection,10020460,,,,,,,Y,
10020461,Human T-cell lymphotropic virus type III infection,10020161,,,,,,,Y,
10020462,Humerus fracture,10020462,,,,,,,Y,
10020463,Humidifier lung,10001890,,,,,,,Y,
10020464,Humoral immune defect,10020464,,,,,,,Y,
10020465,Hunchback (acquired),10023509,,,,,,,Y,
10020466,Hunger,10020466,,,,,,,Y,
10020467,Hunger abnormal,10060961,168008,,APPETITE INC,,,,Y,40101
10020468,Hunger air,10013968,,,HYPERVENTIL,,,,Y,
10020469,Huntington's chorea,10020469,1834001,,,333.4,333.4,,Y,
10020470,Hurler's disease,10028094,,,,,,,N,
10020471,Hurler's syndrome,10028094,,,,,,,Y,
10020472,HUS,10018932,,,,,,,N,
10020473,Hutchinson's melanotic freckle,10024225,,,,,,,Y,
10020474,Hutchinson's summer prurigo,10020474,,,,,,,Y,
10020475,Hutchinson's teeth,10044046,,,,,,,Y,
10020476,Hutchison's melanotic freckle,10024225,,,,,,,Y,
10020477,Hyaline membrane disease,10028974,,,PERINATAL DIS,,,,Y,
10020478,Hyalosis asteroid,10020478,,,,,,,Y,
10020479,Hydatid cyst,10014096,,,,,,,Y,
10020480,Hydatid disease,10014096,,,,,,,Y,
10020481,Hydatidiform mole,10004272,831001,,NEOPL UTER,630,630,,Y,839
10020482,Hydatidiform mole benign,10004272,831003,,,,,,Y,
10020483,Hydatidiform mole malignant,10025598,,,,,,,Y,
10020484,Hydatidiform mole NOS,10004272,,,,,,,Y,
10020485,Hydralazine LE type reaction,10050551,81004,,LE SYND,,,,Y,5606
10020486,Hydramnios,10036079,881001,,PREGN DIS,,,,Y,943
10020487,Hydrarthrosis,10023215,65006,,ARTHROSIS,,,,Y,11706
10020488,Hydrocele,10020488,,,,603,603,,Y,
10020489,Hydrocele (excl congenital),10000555,,,,,,,Y,
10020490,Hydrocele cord,10020488,,,,,,,Y,
10020491,Hydrocele drainage,10062008,,,,,,,Y,
10020492,Hydrocele drainage abnormal,10056461,,,,,,,Y,
10020493,Hydrocele drainage normal,10056462,,,,,,,Y,
10020494,Hydrocele excision,10062008,,,,,,,Y,
10020495,Hydrocele female,10020495,,,,,,,Y,
10020496,Hydrocele male,10020488,,,,,,,Y,
10020497,Hydrocele male infected,10020497,,,,,,,Y,
10020498,Hydrocele operation NOS,10062008,,,,,,,Y,
10020499,Hydrocele repair,10062008,,,,,,,Y,
10020500,"Hydrocele, canal of Nuck",10020495,,,,629.1,629.1,,Y,
10020501,"Hydrocele, spinal",10041524,,,,,,,Y,
10020502,"Hydrocele, unspecified",10020488,,,,603.9,603.9,,Y,
10020503,Hydrocelectomy,10062008,,,,,,,Y,
10020504,Hydrocephalic fetus causing disproportion,10008020,,,,653.6,653.6,,Y,
10020505,"Hydrocephalic fetus causing disproportion, antepartum",10008020,,,,,653.63,,Y,
10020506,"Hydrocephalic fetus causing disproportion, delivered",10008020,,,,,653.61,,Y,
10020507,"Hydrocephalic fetus causing disproportion, unspecified as to episode of care",10008020,,,,,653.6,,Y,
10020508,Hydrocephalus,10020508,692001,2560,HYDROCEPHALUS,,,,Y,501
10020510,Hydrocephalus acquired,10020508,,,,,,,Y,
10020511,Hydrocephalus congenital,10010506,692003,,HYDROCEPHALUS,,,,Y,50101
10020512,Hydrocephalus NOS,10020508,,,,,,,Y,
10020513,Hydrocephaly,10020508,,,,,,,Y,
10020514,Hydrocephaly communicative,10020508,1788001,,,,,,Y,
10020515,Hydrocephaly hypertensive,10058025,1786001,,,,,,Y,
10020516,Hydrocephaly obstructive,10020508,1787001,,,,,,Y,
10020517,Hydrocortisol abnormal,10005456,,,,,,,Y,
10020518,Hydrocortisone,10005455,,,,,,,Y,
10020519,Hydrocortisone abnormal,10005456,,,,,,,Y,
10020520,Hydrocortisone decreased,10005457,,,,,,,Y,
10020521,Hydrocortisone increased,10005458,,,,,,,Y,
10020522,Hydrocortisone normal,10005459,,,,,,,Y,
10020523,Hydromyelia,10020523,,,,,742.53,,Y,
10020524,Hydronephrosis,10020524,779001,2565,HYDRONEPHROSIS,591,591,,Y,498
10020525,Hydronephrosis repair,10020525,,,,,,,Y,
10020526,Hydrops fetalis,10020529,1129001,,ANOMALY CONGEN,,,,Y,2140
10020527,Hydrops fetalis due to isoimmunization,10020529,,,,773.3,773.3,,Y,
10020528,Hydrops fetalis not due to isoimmunization,10020529,,,,778,778,,Y,
10020529,Hydrops foetalis,10020529,,,,,,,Y,
10020530,Hydrops of gallbladder,10056972,,,,575.3,575.3,,Y,
10020531,Hydrosalpinx,10039453,,,,,,,Y,
10020532,Hydrotherapy,10020532,,,,,,,Y,
10020533,Hydroureter,10020533,,2570,HYDROURETER,593.5,593.5,,Y,
10020534,Hydroxycorticosteroids increased,10020534,,,GLUCOCORT INC,,,,Y,
10020535,Hydroxycorticosteroids urine,10020535,,,,,,,Y,
10020536,Hydroxycorticosteroids urine abnormal NOS,10062009,,,,,,,Y,
